"567","3954187491-70","International Association of Oil & Gas Producers Europe"
"568","354710219654-02","Fair Standards Alliance"
"569","872244238453-63","The European Society of Intensive Care Medicine"
"570","318360828103-95","Fondation Hirondelle, Media for Peace and Human Dignity"
"571","721066539792-75","GLOBALFOUNDRIES Management Services Limited Liability Company & Co. KG"
"572","93192457791-92","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE"
"573","860901940087-20","Stichting Fair Trade Advocacy Office"
"574","083671317381-09","Covington & Burling LLP"
"575","087335641752-08","Private Investors for Africa"
"576","27799842497-69","SUEZ Group"
"577","75395701551-94","Municipal Waste Europe"
"578","737363819835-03","HISPASAT, S.A."
"579","782461923540-48","Régie Autonome des Transports Parisiens"
"580","86172696311-16","Ile-de-France Europe"
"581","81031887403-27","Kangaroo Group"
"582","23527541824-60","ArcelorMittal"
"583","67224683333-27","Hyundai Motor Company Brussels Office"
"584","968063933796-28","African Wildlife Foundation"
"585","354474115978-18","Delta Air Lines, Inc."
"586","216091637394-12","ASPEN INSTITUTE ITALIA"
"587","435060615187-68","Havenbedrijf Antwerpen NV van publiek recht"
"588","551684916877-74","Legal & General Group Plc"
"589","7574621118-27","Community of European Railway and Infrastructure Companies"
"590","556993815043-84","Cercle des Délégués Permanents Français"
"591","335382815910-56","Low Impact Fishers of Europe"
"592","028795632476-59","Foreningen For Skånsomt Kystfiskeri Producentorganisation"
"593","752385731275-18","McKinsey Global Institute"
"594","138436621132-34","Liga Nacional de Fútbol Profesional"
"595","319148015141-55","S&P Global"
"596","410540760-32","European Development Finance Institutions"
"597","18191445640-83","European Biogas Association"
"598","382692732615-35","Gas Distributors for Sustainability"
"599","1119946481-54","NGVA Europe"
"600","1298286943-59","EuropaBio"
"601","120566513356-64","EUROPEAN BUSINESS AVIATION ASSOCIATION"
"602","686630315059-63","Airlines International Representation in Europe"
"603","73491621553-11","European Regions Airline Association Ltd."
"604","731763615450-48","Forum Europe"
"605","428294520891-74","International Centre for Migration Policy Development"
"606","163447715874-83","Center for Strategic and International Studies"
"607","43251547769-22","European Youth Forum"
"608","285216540695-56","FUNDACIÓN FOROS DE LA CONCORDIA"
"609","7990322925-77","GlaxoSmithKline"
"610","249402638316-62","AstraZeneca PLC"
"611","83357751766-93","Plan International EU Office"
"612","67143036814-95","Associazione Industriali delle Carni e dei Salumi"
"613","798772637872-28","CureVac AG"
"614","667622916380-77","Fondazione S.O.S. Il Telefono Azzurro Onlus"
"615","245016733415-68","Peter G. Peterson Institute for International Economics"
"616","77608353460-77","RWE AG"
"617","629358237383-04","Siemens Gamesa Renewable Energy"
"618","12955024114-93","Vattenfall"
"619","935905340442-90","#WithdrawTheCAP"
"620","81122172998-09","European University Association"
"621","749847441105-73","Biodiversity Action Europe"
"622","9832909575-41","Greenpeace European Unit"
"623","20210641335-88","Orgalim – Europe's Technology Industries"
"624","96327066302-56","Statkraft AS"
"625","03501997362-71","Fortum Oyj"
"626","419874835766-57","Stiftelsen The Stockholm Environment Institute"
"627","12493392840-79","Eurocities"
"628","61954192201-58","Visa Europe"
"629","96645517357-19","ClientEarth AISBL"
"630","43176485302-45","Water Europe"
"631","982823533509-58","Siemens Healthineers AG"
"632","441946743333-66","Scope Group"
"633","398736910798-22","Animal Task Force"
"634","84973761187-60","EuroCommerce"
"635","016461319755-04","ARIANESPACE"
"636","7899845424-69","Confederation of European Waste-to-Energy Plants"
"637","53994278504-37","Deloitte Services & Investments"
"638","944408037307-33","Quaker Council for European Affairs"
"639","961873216116-63","Kofi Annan Foundation"
"640","42566063487-73","Airports Council International - European Region"
"641","39838147687-59","European Cockpit Association"
"642","9624415524-28","UNIFE"
"643","264527121382-71","DASSAULT AVIATION"
"644","627929620538-61","Katholieke Universiteit te Leuven"
"645","47126711656-13","Voluntary Organisations in Cooperation in Emergencies"
"646","849884533831-33","Open Knowledge Foundation Deutschland"
"647","675176511033-32","European Industrial Hemp Association"
"648","79856747620-58","The Institute of Electrical and Electronics Engineers, Incorporated"
"649","70299514465-38","Conservation International Europe"
"650","3647455667-08","Conféderation Européenne des Propriétaires Forestiers"
"651","032705031767-21","ClearVAT"
"652","114467111412-38","Huawei Technologies"
"653","78160685782-84","Airlines for America"
"654","90905271757-87","European Travel Retail Confederation"
"655","750447615329-96","Norwegian Refugee Council Europe"
"656","494613715191-85","Cisco Systems Inc."
"657","513747339430-11","Association of in-house competition lawyers"
"658","095274426474-13","Bundesverband der Deutschen Luft- und Raumfahrtindustrie e. V."
"659","858716912337-17","Swiss Finance Council"
"660","23837746977-09","Comité national des pêches maritimes et des élevages marins"
"661","256691740170-29","Erasmus Universiteit Rotterdam"
"662","883229020400-06","Renewable Energy Policy Network for the 21st Century"
"663","141376015883-52","Kaupan liitto ry - Finnish Commerce Federation"
"664","06798511314-27","European Environmental Bureau"
"665","592343015058-67","European Union Chamber of Commerce in China"
"666","458140332839-09","Gates Ventures, LLC"
"667","493416718971-18","NN Group N.V."
"668","764727540598-79","Association of Test Publishers"
"669","1274604847-34","Confederation of Finnish Industries EK"
"670","6437280268-55","Gesamtverband der Deutschen Versicherungswirtschaft e.V."
"671","627192514539-08","AEGON N.V."
"672","727481540174-81","Clarios Germany GmbH & Co. KG"
"673","469688327506-35","Fundação COI"
"674","733099334608-76","European Council for Automotive R&D"
"675","092337815041-92","GETLINK"
"676","361887338852-62","COIMBRA GROUP"
"677","435792917444-12","GÉANT Association"
"678","930637620172-95","Havenbedrijf Rotterdam NV"
"679","477510929511-08","Union of Greek Shipowners - ΕΝΩΣΙΣ ΕΛΛΗΝΩΝ ΕΦΟΠΛΙΣΤΩΝ"
"680","85252491441-36","Verband Deutscher Bürgschaftsbanken e.V."
"681","31885693900-95","Baden-Württembergische Wertpapierbörse"
"682","1321739923-73","NRW.BANK"
"683","15913213485-46","Pesticide Action Network Europe"
"684","691777026279-69","Research Council of Norway"
"685","995801715250-37","Securities Industry and Financial Markets Association"
"686","336127339676-64","Virgin Hyperloop"
"687","92447095540-39","European Investors-VEB"
"688","71063945715-33","European Steel Technology Platform"
"689","558526138218-10","Dompé farmaceutici spa"
"690","974875639237-65","Siemens Energy AG"
"691","94770746469-09","ZVEI e.V. - Verband der Elektro- und Digitalindustrie"
"692","944179138377-03","Gavea Investimento"
"693","530938126582-09","Global Satellite Operators Association"
"694","72197913011-06","European Trade Union Committee for Education"
"695","848163332915-94","EIT Digital"
"696","862709022846-11","Network of European Regions for a Competitive and Sustainable Tourism"
"697","250210033472-34","Aga Khan Foundation (United Kingdom)"
"698","34478709670-34","CONCORD Europe"
"699","265942623347-90","The Guild of European Research-Intensive Universities"
"700","987000037766-14","ChargeUp Europe"
"701","92127312521-05","Diehl Stiftung & Co. KG"
"702","803137414612-21","Futures Industry Association, Inc."
"703","65515368730-59","KPMG"
"704","746025510283-01","Eutelsat"
"705","56502415122-32","CSR Europe, The Business Network for Corporate Social Responsibility"
"706","947001511571-77","European Students' Union"
"707","89158218867-92","European Alliance of Associations for Rheumatology"
"708","47245166643-50","Conférence des Présidents d'Université / France Universités"
"709","048639339015-29","MERMEC"
"710","30988577529-37","GSMA Europe"
"711","31091478710-90","European Brain Council"
"712","36063991244-88","European Landowners'  Organization asbl"
"713","13255254129-80","Vereniging VNO-NCW"
"714","179370613236-62","BPCE"
"715","1074382679-01","AIM - European Brands Association"
"716","325755217346-62","Institut de Recherche pour le Développement"
"717","96816064173-47","BVI Bundesverband Investment und Asset Management e.V."
"718","616655432486-20","ASSOCIAZIONE LOGISTICA INTERMODALITà SOSTENIBILE"
"719","51773601133-57","Volvo AB"
"720","368029129221-78","ABN AMRO Clearing Bank N.V."
"721","70309834043-10","Green 10"
"722","79863609229-39","European Cleaning and Facility Services Industry"
"723","21851435137-02","Ford Motor Company"
"724","203165138219-11","European Fisheries Alliance"
"725","58746194306-23","FIPRA International SRL"
"726","911689722889-60","ADENE - Portuguese Energy Agency"
"727","42738291569-54","Federation of European Aquaculture Producers"
"728","630393933743-37","Institute for future-fit economies gemeinnützige UG (haftungsbeschränkt)"
"729","4422649896-52","Union Européenne du Commerce du Bétail et des Métiers de la Viande"
"730","64926487056-58","spiritsEUROPE"
"731","625261439488-38","Seas At Risk"
"732","601350822693-48","BirdWatch Ireland"
"733","60105502183-69","European Anglers Alliance"
"734","59608618243-06","Fundació ENT"
"735","14211885135-08","Nederlandse Elasmobranchen Vereniging"
"736","6809935493-49","Eurogroup for Animals"
"737","808714914195-07","Coalition Clean Baltic"
"738","40048498591-70","Fiskesekretariatet"
"739","555100636093-65","Stichting De Noordzee"
"740","429932512952-75","Sciaena - Oceans # Conservation # Awareness"
"741","361091237341-72","MEDREACT"
"742","15423437054-40","Verband der Chemischen Industrie e.V."
"743","101903316808-95","Roundtable for Europe's Energy Future"
"744","789695437661-86","Energy Transitions Commission"
"745","0711626572-26","CropLife Europe"
"746","52774696782-43","Commissariat à l'Energie atomique et aux énergies alternatives"
"747","118286121781-91","European Aquaculture Technology and Innovation Platform"
"748","58204758673-16","Mastercard Europe"
"749","824123739458-36","ZN"
"750","264048311507-68","Ocean Energy Europe"
"751","310742426359-07","Expedia Group"
"752","194701439441-91","trivago N.V."
"753","146537115285-34","Booking.com B.V."
"754","671547715580-60","American Express Corporation"
"755","73495934859-01","EDENRED"
"756","36423781099-10","AXA"
"757","793038613858-32","Renewables Grid Initiative e.V."
"758","72699997886-57","AeroSpace and Defence Industries Association of Europe"
"759","329945329379-11","DELOITTE CONSEIL"
"760","067711130762-48","European Health Parliament"
"761","341436210542-80","Cia - Agricoltori italiani"
"762","203417137798-52","APG Groep NV"
"763","167769023516-11","Fundación Empresarial Comunidad Europea Chile"
"764","22330076571-75","Bundesverband der Deutschen Volksbanken und Raiffeisenbanken"
"765","78244764767-48","Sociedad Española de Ornitología"
"766","738759438733-32","BARING ASSET MANAGEMENT LTD"
"767","49221685491-82","General Aviation Manufacturers Association"
"768","665575822616-94","EU-LIFE"
"769","562316318576-78","IP Europe"
"770","480090715925-32","European Cooperation in Science and Technology"
"771","56953548578-36","EUROPEAN AUSTRALIAN BUSINESS COUNCIL"
"772","46491656228-65","European Association of Fish Producers Organisations"
"773","189720828138-88","ReAct - Action on Antibiotic Resistance"
"774","14766442240-14","Deutscher Verein für öffentliche und private Fürsorge e. V./German Association for Public and Private Welfare"
"775","922046321682-57","VMware International Unlimited Company"
"776","387674033257-12","Mind the Bridge"
"777","389578230437-31","Patria Oyj"
"778","74081206759-11","Confédération des Petites et Moyennes Entreprises"
"779","99436366768-45","Friends of Europe"
"780","520775919740-63","Civil Society Europe"
"781","144630225519-73","PLATFORMA"
"782","409204438202-29","Knowledge4innovation.eu"
"783","16822412339-79","Syngenta Crop Protection AG"
"784","82853397708-89","Liberty Global Corporate B.V."
"785","948122819643-45","Tripadvisor LLC"
"786","527859836242-31","Carnegie Climate Governance Initiative"
"787","943440538277-89","Healthy Brains Global Initiative, Inc."
"788","01554483175-08","European Sea Ports Organisation"
"789","033877023338-03","Fondation pour les etudes et recherches sur le developpement international"
"790","989808524267-58","DIN Deutsches Institut für Normung e. V."
"791","119828415703-30","Kaspersky Labs Limited"
"792","430929638004-18","Waterborne Technology Platform"
"793","75039383277-48","BSA | The Software Alliance"
"794","632741433403-20","EIT Health"
"795","697003427612-81","Akuo Energy"
"796","046290437493-44","Access Space Alliance"
"797","55916968748-36","Moody's Shared Services UK Ltd."
"798","832617510389-12","Europa Nostra"
"799","974918817911-97","Chiesi Farmaceutici SpA"
"800","859942318143-66","Istituto per la Competitività"
"801","37937886834-69","European Magazine Media Association"
"802","5950962136-12","European Newspaper Publishers' Association"
"803","159298416382-03","ECOEMBALAJES ESPAÑA, S.A."
"804","762247734758-18","Cycling Industries Europe"
"805","37816636575-51","European Alliance to Save Energy"
"806","697362735627-20","Save the Children Europe"
